ID_REF	GSM861609	GSM861610	GSM861611	GSM861612	GSM861613	GSM861615
10492402	4.984874	5.085639	4.891294	4.69808	4.818992	4.480593
10492424	8.090314	8.236219	8.373621	8.015186	8.1449	8.078658
10492426	6.706951	6.580846	6.590087	6.77821	6.783869	6.798454
10492428	6.164055	6.433079	6.581424	6.569711	6.336225	6.321391
10492436	3.458428	3.126441	3.145833	3.18352	3.078332	3.159711
10492438	3.676589	3.684371	3.666156	3.989075	3.879652	3.943639
10492442	3.888548	3.730377	3.882537	3.769476	3.820056	3.82129
10492448	4.515494	4.485496	4.437925	4.501792	4.485168	4.70145
10492452	4.361985	4.915719	4.65165	4.983403	4.374529	4.807166
10492454	4.374312	4.034722	4.37061	4.25483	4.25483	4.739159
10492456	6.054422	5.992852	6.165249	6.496931	6.214369	6.191184
10492469	2.087578	1.835196	1.904049	1.996379	1.856551	1.904965
10492480	6.306701	6.4252	6.148346	6.567718	6.396354	6.607086
10492499	8.158941	8.037895	8.000958	8.454548	8.193921	8.196356
10492516	3.777839	3.880306	4.383844	4.228348	4.28099	4.409255
10492522	9.045959	8.920037	8.75677	8.421445	8.472315	8.253761
10492536	3.525757	3.422439	3.371238	3.399119	3.248367	3.708128
10492538	2.592166	2.621881	2.959043	2.687626	2.72929	2.881428
10492540	3.67982	3.714914	3.682023	3.591995	3.664756	3.70666
10492552	2.717694	3.047615	3.132597	2.754276	2.809128	2.932282
10492556	4.291225	4.193033	4.26837	4.431712	4.253313	4.323119
10492558	7.527242	7.610478	7.451242	7.874365	7.545866	7.469256
10492582	2.183784	2.116897	2.249805	2.245766	2.218466	2.295314
10492584	4.430898	4.341245	4.422893	4.218398	4.482795	4.512295
10492586	2.030943	2.078043	1.975394	2.02524	2.008131	2.02524
10492590	7.372035	7.418974	7.312172	7.107956	7.266499	7.429722
10492598	6.602802	6.543	6.361572	6.73315	6.837187	6.74294
10492615	4.914534	4.744515	4.417076	4.588879	4.8444	4.452362
10492621	2.266868	2.295424	2.225139	2.108943	2.268197	1.826645
10492625	2.3116	2.269636	2.479598	2.388181	2.448698	2.164695
10492628	4.026723	3.981382	4.36971	4.223531	4.389664	4.330525
10492640	2.155306	1.996423	2.273419	2.365059	2.686159	2.381794
10492658	12.27134	12.26838	12.34189	12.1946	12.21849	12.30631
10492660	3.467759	3.559608	3.75759	3.591014	3.795054	3.816007
10492662	3.475443	3.505352	3.517294	3.609928	3.488084	3.90978
10492668	2.994014	3.073994	3.486914	3.073945	3.340689	3.187908
10492671	8.322805	8.426856	8.32525	8.590926	8.49518	8.337488
10492679	6.209376	6.170651	6.055783	6.055269	5.958519	5.960791
10492682	5.010475	4.786322	5.03057	5.219332	4.86659	5.059989
10492689	9.10456	9.05072	8.812548	8.626513	8.560842	8.689345
10492699	4.971414	4.971414	5.130042	4.705907	4.988591	4.59833
10492709	4.02127	4.338387	4.201719	3.923886	4.093184	4.168227
10492720	4.684171	4.410006	4.577362	4.666066	4.514698	4.530096
10492735	2.799128	2.72659	2.626675	2.54067	2.874787	2.892223
10492748	3.490995	3.314808	3.589719	3.451508	3.704908	3.484182
10492755	3.627287	3.688854	3.860817	3.397099	3.771128	3.358472
10492757	9.060842	8.990765	8.892458	9.227177	9.102556	9.155905
10492774	4.449021	4.447022	4.329772	4.32558	4.475811	4.457563
10492798	7.537341	7.541845	7.399513	9.3267	9.183958	8.980207
10492803	2.378922	2.740671	2.481879	2.207529	2.645648	2.304862
10492813	2.463417	2.467096	2.50415	2.376029	2.56214	2.677768
10492815	3.13451	3.144329	2.540007	2.813076	2.743032	2.997023
10492824	2.559921	2.311136	2.439433	2.408954	2.302265	2.441693
10492826	5.070802	5.121951	5.177327	5.191142	5.12279	5.090199
10492846	6.043375	6.082121	6.069783	6.209041	6.150313	6.167624
10492860	3.802581	3.763816	4.306962	4.169862	4.010026	4.256519
10492864	8.119699	8.140077	7.859107	8.018486	8.026272	7.755597
10492888	5.503329	5.719637	5.667998	5.833914	5.473231	5.580208
10492890	6.233151	6.24958	6.27874	6.246259	6.289733	6.376231
10492951	2.727492	2.975002	3.169443	2.562495	2.716393	2.793334
10492953	5.053767	5.106375	5.055193	5.238326	5.104949	4.90233
10492955	2.096831	1.9796	1.989938	1.820545	2.361852	2.289666
10492957	4.391534	4.423365	4.680922	4.391738	4.36714	4.520756
10492964	2.728925	2.665872	2.658109	2.626585	2.71716	2.700334
10492971	2.87996	2.63675	2.826822	2.659768	2.745538	2.743679
10492983	3.214342	3.255984	3.223131	3.082865	3.334034	3.516871
10492997	7.055469	6.888782	6.872536	6.98334	6.970666	6.997081
10493003	4.973363	4.859969	5.070346	4.988205	4.978221	5.100099
10493009	7.082161	7.050315	6.893841	6.857022	7.015228	6.916295
10493052	3.970514	4.161731	4.121097	4.112438	4.071745	3.851551
10493076	4.286909	4.288566	4.335481	4.31715	4.097355	4.249534
10493086	8.745392	8.67025	8.608469	8.73956	8.712218	8.855381
10493094	7.955658	7.850614	7.884292	7.938424	7.847587	7.791854
10493103	5.981824	5.894911	5.975703	5.978171	5.959464	5.945096
10493108	5.837368	6.060619	6.083558	7.802252	7.789286	7.899232
10493114	7.157346	6.93051	6.793101	7.288968	7.478908	7.354449
10493120	5.178107	5.329984	5.198434	5.277867	5.328562	5.506976
10493137	6.601781	6.585127	6.532092	6.539764	6.679941	6.694487
10493177	7.343082	7.368793	7.233901	7.088794	7.169933	7.198774
10493189	4.214219	4.104137	4.268547	4.051503	4.206021	4.244972
10493191	3.484102	3.680939	3.651494	3.566627	4.015945	3.876588
10493193	8.15646	8.064819	8.035812	8.243764	8.233785	8.092371
10493203	7.894887	7.703861	7.785043	7.763569	7.689622	7.506409
10493210	5.860507	6.00812	6.06837	6.201985	6.262125	6.283238
10493235	5.406411	5.363872	5.239624	5.262428	5.314229	5.29462
10493243	10.3465	10.32577	10.15982	10.32226	10.10662	10.16113
10493245	7.818893	7.799589	7.663968	7.843099	7.892106	7.926373
10493247	6.7043	6.848915	6.712193	6.677667	6.778543	6.738425
10493259	9.463353	9.348813	9.288656	9.512712	9.414084	9.361388
10493267	8.65449	8.655109	8.489934	8.36161	8.244152	8.160422
10493292	7.546547	7.672562	7.572101	7.810008	7.570733	7.45768
10493307	5.405036	5.720528	5.69309	5.647745	5.749088	5.477271
10493309	6.23957	6.097706	6.029685	5.786243	6.052197	5.967376
10493317	6.860932	7.028223	6.845269	7.105565	7.047571	7.204673
10493335	6.848305	6.885124	6.828926	6.987715	6.781539	6.984147
10493343	3.710359	3.691089	4.071929	3.65887	3.788357	3.719324
10493345	4.861714	4.942418	4.859044	5.076416	5.058368	5.16509
10493347	7.79428	7.667921	7.413445	7.661592	7.636346	7.638978
10493377	3.301348	3.337343	3.428375	3.267089	3.316359	3.455875
10493380	4.106245	4.291842	4.376517	4.055093	4.191236	4.029151
10493382	4.517512	4.564712	4.634617	4.589371	4.316456	4.677958
10493394	8.255144	8.308862	8.377832	8.225503	8.179028	8.22748
10493409	9.097496	9.016585	8.965746	8.93442	8.993109	9.018026
10493421	7.093177	6.944957	6.976049	6.880213	7.027965	6.830576
10493435	7.067279	7.072595	6.950845	6.906484	6.664802	6.825337
10493449	5.888123	5.895871	5.969817	6.005138	6.007133	6.076739
10493474	3.622023	3.772818	4.126968	3.811979	3.915259	3.800193
10493484	8.57206	8.389029	8.518949	8.721789	8.64415	8.634655
10493490	5.821726	5.813444	5.828445	5.806487	5.975032	5.874993
10493494	3.979321	3.566502	3.922188	3.711298	3.695056	3.48129
10493496	5.14437	5.163971	5.054346	5.119435	5.42019	5.281334
10493498	3.919874	3.83386	4.327091	3.604038	3.942147	4.183713
10493500	4.640757	4.642058	4.887543	4.892981	5.088292	4.991507
10493516	3.251228	3.477254	3.706266	3.603182	3.480396	3.509196
10493519	9.05982	8.998182	8.818007	8.596334	8.576254	8.495336
10493530	7.048919	7.032178	6.960943	6.733977	6.843329	6.964747
10493537	6.474327	6.466405	6.816179	6.36947	6.377991	6.413873
10493548	5.804431	5.743582	5.761851	5.892551	5.993234	6.036082
10493555	6.898222	6.68522	7.082724	6.598158	6.506876	6.389034
10493565	6.821522	6.917613	6.980899	6.879169	7.00287	7.051721
10493585	6.52031	6.324547	6.406386	6.448211	6.393397	6.414554
10493604	4.965979	4.965004	4.871705	4.933197	4.86861	4.640276
10493612	6.006254	6.236062	6.127119	6.275608	6.070582	6.103894
10493626	5.319125	5.596965	5.377467	5.505728	5.080405	5.330395
10493631	1.672759	1.798	1.628317	1.551008	1.565351	1.786156
10493633	6.873766	7.065207	6.906745	6.958096	6.786497	6.81067
10493640	4.339054	4.363812	4.279715	4.376952	4.318649	4.425007
10493658	2.942795	2.783321	2.580723	2.772952	2.698155	2.865336
10493660	4.0108	3.947577	3.895776	3.820203	3.919336	3.81392
10493662	5.291083	5.290267	5.521038	5.333088	5.541434	5.404371
10493664	4.258512	4.360997	4.263687	4.190232	4.383579	4.505999
10493666	4.806843	4.276567	4.181149	4.320992	4.132543	4.270671
10493668	4.655526	5.037562	4.796784	4.802504	4.88276	4.992118
10493670	3.737936	3.389033	3.48464	3.596503	3.411087	3.585304
10493688	3.885941	4.006075	4.24771	3.982756	3.56799	4.168938
10493690	2.882306	2.931367	2.58957	2.807637	2.78033	2.7411
10493692	5.834946	5.74807	5.677813	5.439488	5.32114	5.35367
10493703	5.957978	5.786625	5.789941	5.783572	5.864427	6.012573
10493709	7.802619	7.510275	7.570954	7.518664	7.569685	7.434555
10493711	6.789984	6.789733	6.882427	6.62646	6.797805	6.81872
10493726	6.849576	6.82937	6.93582	6.816407	7.019995	7.013617
10493758	8.307235	8.321112	8.137596	8.369418	8.336133	8.347836
10493770	7.899132	7.915436	7.688746	8.121797	7.978242	8.046478
10493789	5.965749	5.792247	5.825123	5.539281	5.89013	5.747323
10493794	3.179481	3.415579	3.411697	3.380054	3.277571	3.781677
10493798	5.324731	5.384668	5.309161	5.095839	5.029432	4.790329
10493803	3.581247	3.542853	3.890294	3.324092	3.372773	3.384074
10493809	3.343161	3.396765	3.536758	3.226967	3.35099	3.580767
10493812	3.957033	3.975712	4.127858	3.715935	3.761458	3.851597
10493816	2.820102	2.880657	2.888775	2.657268	2.82288	2.653162
10493820	3.84895	4.116183	4.123831	4.273602	4.037135	4.136056
10493824	4.96953	4.976928	4.941518	4.894588	5.154649	4.849448
10493831	2.875205	2.984129	3.099131	2.965405	2.993799	2.854023
10493834	3.070088	3.298311	3.386218	3.149819	3.597723	2.95887
10493842	3.370363	3.474462	3.41407	3.017637	3.120774	3.446925
10493850	5.947585	5.970695	5.909036	5.923202	6.018775	6.049761
10493856	4.560872	4.573646	4.649907	4.966291	5.138456	5.502267
10493858	4.560872	4.573646	4.649907	4.966291	5.138456	5.502267
10493860	2.998332	2.77651	2.927729	2.972738	2.573322	3.125712
10493864	4.012076	3.791824	4.109615	3.760922	4.008053	3.654599
10493867	3.541957	3.348531	3.826042	3.41677	2.938988	3.218426
10493870	2.219961	2.075427	2.110988	1.991226	2.247192	2.383125
10493873	2.741349	2.531425	2.318876	2.412162	2.687531	2.487261
10493876	2.795118	2.934372	2.814048	2.912944	2.711742	2.820365
10493879	2.276797	2.114774	2.343111	2.071523	2.302179	2.245907
10493882	2.202052	2.187163	2.394402	2.195165	2.183928	2.48708
10493886	3.051314	3.068947	2.894866	2.954251	3.228492	3.10045
10493889	5.106731	4.60362	4.562572	4.602643	4.831805	4.407102
10493891	9.693236	9.615473	9.527162	9.879944	9.607709	9.603077
10493894	4.189818	4.188064	4.332952	4.158162	4.208967	4.167925
10493896	2.633532	3.02561	3.13446	3.263217	2.912158	3.820681
10493900	4.345873	3.994211	4.287076	4.330254	4.361478	4.237237
10493903	7.334065	7.448744	7.490856	7.458158	7.346717	7.343699
10493905	1.262818	1.871509	1.492729	1.482526	1.643542	1.750143
10493907	1.587473	1.743775	2.061257	1.792963	1.805448	2.159719
10493910	3.480937	3.973914	3.227835	3.181194	3.42539	3.300741
10493912	3.225277	3.541123	3.491598	3.317778	3.46982	3.359662
10493916	2.605434	2.376788	2.662225	2.416121	2.620203	2.584415
10493921	2.725216	2.496415	2.417608	2.538611	2.252378	2.441482
10493925	5.136734	5.224178	5.088233	5.058549	4.818007	5.26226
10493979	1.996165	2.009543	2.261021	2.00877	1.984546	2.330964
10493984	4.884377	5.15921	5.216076	4.789575	4.958429	5.17302
10493986	4.448421	4.682009	4.630973	4.427396	4.562589	4.600173
10493990	8.448968	8.430428	8.218299	8.220427	8.086038	8.076489
10493995	7.712229	7.682779	7.523548	8.119047	8.072586	8.055237
10493999	3.489928	3.80703	3.515747	3.561443	3.510555	3.499088
10494001	2.290345	2.416853	2.244033	2.391545	2.273666	2.501203
10494003	1.988599	1.901246	2.048761	1.991228	2.120024	2.224638
10494005	2.764538	2.838434	2.98257	2.98257	2.900018	2.85692
10494007	3.258715	3.270555	3.300569	3.509799	3.097496	3.293887
10494016	2.885303	3.011745	3.295965	2.956694	3.081435	2.912708
10494023	5.295925	5.321003	5.591258	5.207146	5.071599	5.167436
10494039	5.755879	5.677616	5.675715	5.563387	5.873713	5.699074
10494043	5.734942	5.889445	5.986568	5.729529	5.859392	6.049945
10494060	7.008809	6.858469	6.738303	6.691935	6.787461	6.880813
10494069	4.687469	4.980524	4.901406	5.160259	5.215177	5.328596
10494085	4.57316	4.855553	4.789689	4.375832	4.19629	4.106377
10494092	7.58626	7.571058	7.490636	7.496403	7.544557	7.60498
10494114	5.310863	5.172506	5.529404	4.853461	4.669425	5.230558
10494122	5.83813	6.13217	6.055437	6.130332	6.004444	6.096653
10494137	6.299861	6.333664	6.385968	6.424738	6.352072	6.228832
10494151	1.492076	1.447329	1.529994	1.621552	1.608612	1.503806
10494153	6.794463	6.818091	6.854328	6.959143	6.695378	6.743256
10494160	3.518913	3.735281	3.488879	3.536301	3.420959	3.492184
10494170	5.29184	5.203767	5.176104	5.511194	5.163737	5.265622
10494174	6.809116	6.709815	6.579246	6.872439	6.859399	6.641127
10494200	7.185215	6.955349	6.94151	6.777705	6.676858	6.751752
10494208	5.600846	5.316276	5.35443	5.601979	5.543759	5.196931
10494227	7.943405	7.77016	7.969996	8.009004	7.855706	7.889315
10494238	8.092602	8.032762	7.852258	7.969249	7.922052	7.86891
10494262	4.886513	4.849639	4.238679	5.148178	5.337823	4.813071
10494271	3.71258	3.701554	3.809505	3.640628	3.933866	3.653261
10494281	5.599367	5.477089	5.752664	5.26065	5.34645	5.12979
10494288	7.867238	7.740541	7.627452	7.518994	7.426593	7.172262
10494296	9.477148	9.306931	9.335384	9.399629	9.257822	9.196596
10494299	5.703515	5.815472	5.744965	5.912283	5.866112	5.7863
10494306	9.210422	9.204611	8.952493	8.95925	8.879077	8.777936
10494312	8.263848	7.996285	8.110689	8.095461	7.993271	8.111483
10494322	7.656511	7.733835	7.641968	8.098133	7.752246	7.771402
10494332	6.133345	6.19413	6.38975	6.125275	5.963591	5.626593
10494335	6.196156	6.206084	6.194762	6.212474	6.311275	6.178726
10494351	6.920078	6.787247	6.618027	7.022706	7.096817	7.000813
10494369	4.783355	3.789132	3.881783	4.442918	4.565958	5.382967
10494372	5.174978	5.466591	5.432994	5.330708	5.439145	5.446095
10494386	10.49423	10.62061	10.62948	10.51437	10.53072	10.46181
10494388	4.119153	4.019551	3.883029	3.950723	4.006377	3.946762
10494390	10.50686	10.59306	10.61697	10.50864	10.57295	10.49073
10494395	10.54821	10.61101	10.62944	10.58157	10.62692	10.56308
10494402	10.6479	10.67594	10.70593	10.78023	10.82579	10.76275
10494405	10.9809	10.99547	11.0059	11.12676	11.15856	11.07396
10494407	5.620181	5.723287	5.703017	5.546576	5.498351	5.33206
10494411	5.986574	6.102351	6.26206	5.886294	6.129807	6.249753
10494413	7.337469	7.429984	7.540658	7.194851	7.49134	7.564674
10494415	7.773513	7.701038	7.949403	7.451998	7.797767	7.588297
10494417	5.986574	6.102351	6.26206	5.886294	6.129807	6.249753
10494419	2.212798	2.00659	2.283083	1.892783	2.407201	2.037227
10494421	7.337469	7.429984	7.540658	7.194851	7.49134	7.564674
10494423	4.200405	4.31785	4.253999	3.797189	4.351775	4.26382
10494428	9.546487	9.539654	9.785496	9.35196	9.202317	9.323298
10494441	4.048047	4.046845	4.115829	3.88522	4.249803	3.959924
10494445	8.810684	8.829451	8.563046	8.920238	8.792353	8.791057
10494452	9.411111	9.35291	9.248911	9.490955	9.445875	9.53797
10494460	5.145934	5.028869	4.935345	5.085254	5.371979	5.048534
10494467	5.108913	5.315494	5.231682	4.986777	5.27295	5.197391
10494500	3.885509	3.963588	4.37414	3.878445	4.084688	4.16014
10494509	5.963577	5.690254	5.987658	5.6278	5.894999	5.872671
10494527	7.263419	6.935491	6.888884	7.172846	7.141235	7.060346
10494536	3.367103	3.61872	3.417567	3.234912	3.327058	3.268825
10494548	4.009812	3.946141	4.406954	3.693107	3.972643	4.002337
10494551	7.421898	7.515423	7.479398	7.295552	7.429962	7.437651
10494565	4.02957	4.058753	4.130872	3.949656	4.153093	4.16174
10494574	6.76233	6.630007	6.626178	6.547621	6.484399	6.608964
10494583	8.351893	8.282662	8.128166	8.326	8.28896	8.224676
10494592	4.08232	3.982303	4.082519	4.013963	4.075274	4.263247
10494595	8.004268	7.988663	7.974403	8.488673	8.509165	8.487488
10494632	4.333297	4.41213	4.319801	4.434993	4.4097	4.305807
10494636	2.94941	3.226605	3.240282	3.216241	3.226605	3.172579
10494643	5.828943	5.728935	6.109879	5.963024	5.963219	6.502143
10494655	5.456738	5.333076	5.396398	5.289583	5.391982	5.341964
10494662	9.684763	9.802795	9.643999	9.931166	9.729008	9.789878
10494664	5.717515	5.674717	5.799143	5.752699	5.78044	5.8255
10494672	3.715733	3.487475	3.724485	4.686384	4.794622	4.676437
10494684	2.49578	2.368933	2.450002	2.649246	2.649091	2.470101
10494735	6.418702	6.021379	6.040354	6.322429	6.397302	6.292173
10494751	1.995118	1.528146	1.501445	1.679527	1.536999	1.914753
10494753	5.336805	5.496526	5.813393	5.10373	4.999185	5.118763
10494757	3.977705	3.960701	3.781889	4.118887	4.040279	3.754333
10494761	3.411163	3.592362	3.824985	3.641413	3.537313	3.49654
10494769	6.181815	6.11084	6.064058	6.043952	6.151203	6.277941
10494781	8.058836	7.933249	7.833904	8.094989	8.109006	8.016553
10494795	4.156151	4.309598	4.300252	4.881507	4.642342	4.861155
10494804	3.33793	3.515028	3.41914	3.489347	3.469473	3.397049
10494817	4.301764	4.210235	4.435817	4.603684	4.846929	5.119214
10494821	6.60902	6.606353	6.603899	6.739799	6.733552	7.004611
10494832	6.455674	6.445054	6.565464	6.593965	6.510398	6.602274
10494839	9.671313	9.697603	9.494844	9.947422	9.671393	9.680891
10494857	7.828469	7.904587	7.752295	7.80608	7.712897	7.672815
10494873	4.126925	4.154167	4.274856	4.14958	4.249519	4.621184
10494889	6.128857	6.043518	5.739534	6.074506	5.964769	5.938552
10494910	7.01928	7.152272	7.053414	7.304512	7.148143	6.971348
10494924	6.664998	6.737876	6.591668	6.825692	6.71749	6.713663
10494945	5.034122	5.221891	5.206978	5.010707	5.340054	5.496579
10494957	6.626014	6.433691	6.439603	6.331284	6.649838	6.472268
10494972	4.04091	3.868546	4.103436	3.987386	4.193135	4.34195
10494978	2.478587	2.202538	2.277113	2.265765	2.364745	1.985347
10495001	6.988897	6.89275	6.774328	7.145449	6.933897	7.038709
10495012	5.972752	5.978082	6.063503	6.272175	6.252346	6.237294
10495035	7.069781	6.729783	6.807248	7.182509	7.128594	7.483893
10495042	4.784958	4.784958	5.038758	4.831314	4.597969	4.523526
10495054	8.511341	8.297058	8.114531	8.445402	8.309693	8.176238
10495059	5.22703	5.474911	5.355844	5.405519	5.494093	5.685121
10495077	3.787998	4.012903	3.807235	3.711379	3.833807	3.479151
10495083	4.288358	4.616313	4.873464	4.988445	4.864334	4.98909
10495094	5.201098	5.093192	5.056709	5.225137	5.119054	5.158219
10495097	2.572938	2.665756	2.628858	2.565211	2.446813	2.635449
10495107	4.241089	4.273612	4.495732	4.222586	4.220068	4.029933
10495111	9.002634	8.910207	8.830616	9.222203	9.113986	9.087543
10495120	5.011135	5.12827	5.260914	5.146929	5.120725	5.060884
10495134	4.187852	4.254949	4.21587	4.136021	3.912052	3.665394
10495136	3.990052	4.127624	4.017899	3.983804	3.91429	3.888861
10495147	2.769228	2.631875	2.988047	2.711704	2.947283	3.015992
10495163	8.186634	8.133985	7.763863	8.132426	7.940279	7.746365
10495173	3.81616	3.885236	4.031872	3.924219	3.908646	4.190044
10495183	5.829581	5.751698	5.871479	5.815552	5.944908	5.861143
10495186	4.018864	3.991796	3.464756	3.757908	3.509386	3.872022
10495190	2.016243	2.13098	2.192137	1.98388	2.065543	2.048122
10495193	4.279441	4.329243	4.377554	4.159907	4.309835	4.447494
10495197	4.174019	4.332673	4.209497	4.238205	4.556943	4.291449
10495199	4.531153	4.466184	4.756927	4.555062	4.541205	4.440868
10495201	5.444202	5.442268	5.299251	5.517338	5.491018	5.435854
10495206	3.388095	3.484883	3.17117	3.71122	3.311259	3.211825
10495218	5.446937	5.573689	5.561989	5.701169	6.055945	5.900526
10495223	4.332016	4.216263	4.2747	4.15765	4.334901	4.058901
10495243	4.3172	4.372695	4.542809	4.466521	4.376434	4.366148
10495252	5.269809	5.193657	5.389048	5.434669	5.489559	5.395536
10495255	2.815521	2.671851	2.697852	2.431523	2.919997	2.804828
10495257	4.216708	4.498892	4.398192	4.428099	4.454069	4.251586
10495259	3.997931	4.16409	3.97126	4.213659	4.08658	4.079239
10495270	5.810512	5.805202	5.897146	5.73033	5.903973	5.965787
10495279	7.48044	7.65281	7.382434	7.56557	7.637321	7.429285
10495285	7.104586	7.196049	7.352973	7.209609	7.191629	7.291498
10495306	4.303699	4.059493	4.562487	4.118178	4.007879	4.304705
10495316	8.827419	8.739426	8.878159	8.865347	8.896418	8.870169
10495330	1.890562	1.871902	2.24782	1.726819	2.30718	2.210295
10495332	3.953493	4.113061	4.102001	4.209682	4.056373	3.982792
10495340	4.811275	4.813331	4.485157	4.935395	4.905431	5.19076
10495343	5.929085	5.777393	5.954885	6.01981	6.045033	5.945686
10495359	7.229524	7.131672	7.129494	7.393206	7.380797	7.169109
10495371	3.295959	3.207894	2.95891	3.104206	3.083271	3.286822
10495385	2.838605	2.645697	3.175641	2.639066	2.910634	3.058862
10495394	2.207359	2.693742	2.49369	2.445394	2.658981	2.919306
10495405	7.047798	6.776565	6.559636	6.94805	6.861053	6.711414
10495416	5.597803	5.591033	5.122507	5.176201	4.942418	4.568119
10495447	1.073908	1.158059	1.188169	1.076943	1.139582	1.126891
10495449	6.382531	6.378351	6.301826	6.406751	6.55254	6.351766
10495518	3.580838	3.512481	3.707208	3.608145	3.58808	3.593351
10495528	4.156064	4.44242	4.341634	4.437978	4.02969	4.385724
10495530	5.49198	5.643549	5.460608	5.520058	5.579264	5.529176
10495539	5.802834	5.682105	5.615124	5.784397	5.654907	5.656328
10495549	6.045117	5.898785	6.183657	6.160198	6.047223	5.874362
10495562	3.3967	3.33404	3.270728	3.254058	3.547862	3.467548
10495574	5.635521	5.630497	5.658632	5.765032	5.526578	5.696993
10495592	6.611474	6.774938	6.773424	6.676082	6.550632	6.475479
10495594	2.056146	1.731769	2.14199	1.869658	2.164212	2.171328
10495596	4.170242	4.253678	4.334094	4.010322	4.636252	4.355357
10495613	2.775618	2.740799	2.507275	2.550478	2.609473	2.886309
10495621	2.166006	2.087667	2.205315	2.421374	2.267702	2.556263
10495623	4.581622	4.286079	4.417104	4.546069	4.396972	4.724311
10495625	4.553989	4.461249	4.526297	5.031604	4.870263	4.868354
10495649	1.833703	2.118349	2.035303	1.963272	1.863213	1.534004
10495651	5.874331	5.589816	5.614757	5.732111	5.87662	5.877922
10495657	3.882493	3.996215	4.048445	4.015496	3.768186	4.059004
10495659	8.553707	8.613061	8.28215	8.610132	8.602715	8.422346
10495668	2.980625	3.152864	3.15222	2.830259	2.857539	2.985446
10495675	4.635538	4.910794	4.230196	5.440109	5.382054	4.802718
10495685	6.574262	6.588552	6.423732	6.689646	6.758544	6.737046
10495712	4.644912	4.703862	5.636943	4.81007	4.8843	5.267477
10495763	5.379558	5.226532	5.504535	5.406206	5.266756	5.318973
10495773	6.490649	6.457301	6.233576	6.343415	6.372426	6.459101
10495781	5.118853	5.319172	5.518065	5.54235	5.563048	5.448299
10495794	6.785368	6.694619	6.711733	6.621959	6.685373	6.821158
10495820	2.361992	2.191046	2.289729	2.233448	2.409939	2.279181
10495826	2.640201	2.619052	2.42476	2.463376	2.262825	2.393171
10495830	8.406065	8.11525	7.918925	8.082615	7.88507	7.684305
10495854	5.161522	5.346871	5.194774	6.566186	6.663682	6.552153
10495867	5.11911	5.188752	5.134449	5.386577	4.711952	5.068982
10495869	3.217008	3.203814	3.156174	3.63717	3.604551	3.55919
10495873	10.28482	10.31957	10.34732	10.39242	10.53134	10.35776
10495876	2.149992	2.35762	2.189508	2.014428	2.165588	1.998741
10495878	3.561436	3.531718	3.556402	2.761257	2.983873	3.076139
10495891	3.92936	3.931103	3.808482	3.870173	3.909868	3.86481
10495896	6.403035	6.422424	6.126044	5.825816	5.384596	5.501827
10495923	1.447644	1.62379	1.595082	1.294517	2.00441	1.687522
10495925	2.238543	2.124245	2.076248	2.146083	2.211597	2.179162
10495927	1.47309	1.507052	1.469652	1.309342	1.669193	2.307057
10495929	1.712912	1.759891	1.653195	1.859098	1.885285	1.876333
10495931	1.501177	1.287519	1.550276	1.202105	1.430182	1.325256
10495933	6.641033	6.819165	6.755481	6.64734	6.915571	6.86406
10495935	6.888205	7.079476	7.08744	7.418073	7.296914	7.325609
10495945	5.62705	5.786275	5.653279	6.066772	6.046795	6.068055
10495964	4.006899	4.33359	4.284666	4.2731	4.448728	4.287106
10495967	6.711021	6.459583	6.415204	6.064	6.187934	6.338979
10495972	2.758009	2.672336	3.093082	2.730459	2.916531	3.24024
10495974	2.257447	2.080683	2.027882	2.174178	2.095055	2.266654
10495976	5.297243	5.227046	5.343579	5.011874	5.218127	5.455692
10495987	3.580766	3.103691	3.679838	3.532545	3.431316	3.665962
10495989	8.634021	8.593058	8.560744	8.572857	8.359964	8.487144
10495991	2.179335	2.25058	2.321392	1.857342	1.911067	2.067394
10495993	8.365675	8.355035	8.278354	8.950732	8.939722	8.871269
10496001	3.159	3.085711	3.133811	3.169928	3.130812	2.892912
10496015	5.179513	5.186022	5.239055	5.17421	5.123246	5.180487
10496023	6.102529	5.918923	5.793767	6.192132	5.985858	5.888626
10496032	9.039919	9.009123	8.960985	9.156124	9.096111	9.115472
10496036	7.156827	7.24817	7.148307	6.405272	6.712287	6.364847
10496077	2.427937	2.870022	2.915287	2.611893	2.753198	2.659134
10496091	6.769	6.749308	6.651653	7.191839	7.340044	7.405745
10496110	7.387062	7.266118	7.226716	7.582445	7.357678	7.415924
10496125	6.251761	6.526077	6.739742	7.220622	7.080443	7.338111
10496130	7.303477	7.289879	7.045527	7.369145	7.241977	7.236399
10496159	7.506171	7.56848	7.265207	7.570024	7.291485	7.3267
10496167	3.342532	3.461493	2.734805	2.95708	2.460301	2.839214
10496169	4.25734	4.457044	4.410369	4.368814	4.449867	4.545066
10496182	6.307515	6.195557	6.335123	5.742903	5.976698	5.715916
10496192	2.394212	2.46756	2.567402	2.390507	2.408136	2.502789
10496200	3.636121	3.581399	3.27274	3.544894	3.582928	3.63845
10496202	1.864372	1.84946	1.983016	1.987043	2.06884	1.856042
10496204	6.74625	6.817115	6.5543	6.800484	6.695696	6.570218
10496251	5.40844	5.251684	5.383333	5.226878	5.169027	5.233491
10496262	4.407895	4.764307	4.512992	4.474547	4.905138	4.702016
10496276	3.018487	3.007781	2.913898	2.966295	3.195455	3.177335
